customer_id,tenure_months,avg_monthly_spend,num_products,days_since_last_contact,contract_type,churn,purchase_seq
1075,55,164.66,1,55,monthly,0,"15.791812491397996,23.843347198021355,10.434309805696973,13.498879464521076,16.01827326432147,15.815956620606595,14.65666625365677,16.19976202002155,12.318366478291107,17.6428209845129,8.821141161336135,16.381613052244695"
1076,15,216.47,1,103,monthly,0,"25.343208843780292,20.255380744382354,23.71922131177753,15.972976530653026,13.392921086790624,21.71841167040786,18.194393967579238,19.557786783436732,21.419059088085273,16.506957586404397,21.300026599652885,16.866857887143297"
1077,51,158.06,6,320,quarterly,0,"16.177967693886544,17.456782893234585,15.053531281323101,16.992544588860447,20.867885787698263,22.907120178581813,16.80885454526297,12.58272111306102,17.77659185427158,11.893693383814547,13.832239196939923,14.193353265173549"
1078,51,192.69,7,360,monthly,0,"21.04380059463939,13.173197761841617,27.910711176520635,18.391842785168116,17.387521420105486,18.244736730049237,15.612480787573915,14.765680963727725,19.427058291717326,19.70865922256258,20.131649457737034,19.138076804748597"
1079,33,227.77,3,64,monthly,0,"25.8838516369493,19.01271491368056,18.66909369202216,23.266330715521804,19.462484186170684,23.215631594418134,36.581799925552104,19.561686251783996,24.333246110284183,14.766863708994935,25.161174950434958,19.563839038494564"
1080,59,295.17,4,8,monthly,0,"29.94718554554735,39.61712615197877,36.79591219451257,27.529445735673153,34.32484065220926,47.211302707077984,30.13821146848499,25.782575085458806,30.535278788578367,30.972917028387382,26.420809271199364,32.12452648085762"
1081,16,144.84,6,182,annual,0,"13.098830294881465,12.416624219456633,8.243994803621966,13.99511553142169,13.218674896634658,13.424085330511058,16.6035693261813,20.177213401079054,13.450327536980861,15.602476640564376,15.220053980501934,17.771033086546687"
1082,25,204.61,6,198,monthly,0,"21.03149632139499,15.552612421223603,20.79895872284744,19.929666357312858,17.16975979555183,21.136360807445197,21.10979842849622,25.271170807686126,13.890414839736296,20.149775037373757,17.34983903414723,24.02021928691552"
1083,40,308.39,7,349,monthly,0,"33.57116503833438,32.548279817512864,12.112439863569666,20.526873286715286,35.19304459780601,39.59964113557555,30.328872359782352,35.830119289693705,31.512222543638064,31.06350023775095,29.955850520974497,31.336826309761495"
1084,32,337.41,4,134,annual,0,"20.09905537132551,43.69804233977678,32.846127836598136,28.780987654542002,37.78590109128548,37.59672203474238,27.15158969667914,34.1964087367681,33.992583531836054,33.55225465489699,44.699735654523934,33.604630844187334"
1085,10,58.8,6,332,quarterly,0,"4.009902134477731,4.174005625439463,6.616963502761856,7.399867960450649,5.55087835103013,5.328038752928471,3.8818822293126978,5.529260582801381,4.149011897966609,5.462989262108357,7.421544436417156,4.35777270192806"
1086,30,154.7,6,189,quarterly,0,"13.094594778281554,19.942716775903897,14.468752592826965,17.02279461273776,21.96499203866363,13.284892943668584,15.682687472981028,18.731569393524172,18.413180169538265,14.455682848646626,13.871181732649994,14.748619696638873"
1087,12,288.28,2,235,quarterly,0,"31.99308308329916,30.460677876280158,31.796444190879285,24.144122824260926,26.319960092207676,38.391831650173565,30.004666614485338,24.79094573761679,28.02011946362655,25.74846234940397,34.00435609684743,25.594748275723738"
1088,25,269.93,4,304,monthly,0,"30.10251481752527,36.769061259116036,24.627961442277797,26.302423645653,26.889070438444982,14.492789904967141,23.997202119940912,24.348430913212766,41.23492767598549,28.38828798134532,29.657017681056757,19.06420059857298"
1089,17,320.8,3,350,monthly,0,"45.41500353947427,35.32119127484631,34.62140903107233,33.32305601245605,29.292366230482436,36.95364321514949,39.46188911835493,23.107832621393484,48.503409575828655,42.50237439860983,28.344346793727613,35.68759479826402"
1090,47,109.73,4,162,quarterly,0,"8.792773254335764,12.184871617503823,9.4833555209473,10.629770192517329,11.984899275992165,11.187275013921095,11.256569334466905,10.164995187067989,9.455071015768697,12.427843839753367,9.097898128652396,9.547038626441012"
1091,30,173.59,6,170,monthly,0,"17.03239563239857,18.74581480142422,13.294878003526364,20.94055393962922,19.131502573208262,11.7715864417744,17.22754266897437,18.6985029147117,15.310063222124878,12.220903276368553,18.325300757656972,25.035375129696867"
1092,54,235.73,6,96,annual,0,"13.31713708987045,29.733631207130806,21.44504381450156,19.760732009835237,27.1092045372557,20.603311306627674,14.978656215026618,25.50544753406401,16.428433434302264,23.296134595245107,25.070752575251927,22.26340893226728"
1093,3,252.37,1,314,annual,0,"22.53593327017014,33.76957270796847,21.011902709292226,26.667963461030535,29.51895534182208,24.847022818154976,24.285812922502362,18.02503808606163,32.08821831217973,24.37961237735443,27.949448798582242,28.63264362329521"
1094,22,188.59,1,267,monthly,0,"16.72099680230018,18.439607834490022,21.179097219442816,19.53776160550477,19.26254004817707,20.765742259763062,20.191925302579218,20.20909254791642,19.203310013345053,21.268513712344944,19.64962829615926,19.744395456958408"
1095,33,220.84,6,175,quarterly,1,"9.829579495776766,14.750240811159264,22.623091293298085,12.100590010324625,19.432906500194175,15.627500124018837,13.594352561933364,11.375486590297523,15.89037486004275,19.951993104775543,14.255193959119728,15.208210827030307"
1096,44,218.21,6,268,monthly,0,"20.234731771528796,27.623020703635763,27.780021060819646,18.84082833711234,22.217774735007357,14.930160801946576,25.466739052229634,27.614627148979288,23.52117850007376,17.302454497461532,28.870635690686125,30.682310650211598"
1097,13,65.66,5,50,monthly,1,"3.960028463397095,4.560653332288312,3.829560965186715,5.904636646451768,4.787834932760244,3.3135562711384976,6.008588779630742,4.5543468751633975,5.061587513090034,4.87841797510288,4.980165317135761,4.280651331770545"
1098,35,107.82,2,62,quarterly,0,"7.193659241326114,9.878411132977302,10.911769707302447,10.537770184648469,11.463122083507592,10.951202879553874,11.516917014078095,11.14209104429574,10.732154157113111,11.126291514237371,10.002610194802301,9.88583589736575"
1099,38,221.4,4,186,monthly,0,"21.345348467363547,17.80260634110507,24.391508108098627,20.017892998873734,16.850309173013557,32.43756180746955,12.695862200872224,25.931134918453296,23.672004510188845,19.993099781173544,18.12023444904062,29.792773531054934"
1100,45,118.9,3,188,monthly,0,"12.226268101817043,13.56170658190543,11.01520059138959,12.8305910498478,11.92488150695033,14.114190274549884,11.441191849016112,11.701967960977258,10.99935200952267,11.50383439927447,10.026570135884526,9.790895494850814"
1101,26,163.65,6,214,annual,0,"15.857033734777215,15.586425474856332,18.739348987155626,13.635649763035547,18.11776537932437,22.34906855750763,21.781644411740746,10.454065728950269,14.761523711112714,17.31554643384277,20.546962602245504,17.05150862771097"
1102,49,241.04,4,92,annual,0,"18.30423772757281,23.298646741249595,18.07473774462821,24.701882570680315,14.863158683406832,16.96666755402879,19.95926671132901,27.067987226207183,21.542930474963825,28.8461417339589,31.339012707901105,22.616415390522054"
1103,11,188.99,4,79,quarterly,0,"17.23073949270271,15.784169937359824,16.91492558808856,13.861069194629744,24.298450326014294,31.66126115919057,16.162758562699505,21.138786349701782,18.31085441480073,20.56820994401109,22.903913998157453,14.578002664376054"
1104,55,153.82,7,263,monthly,0,"15.492605374272552,23.212609815593048,12.370425550903866,16.403253147665538,12.20117713660251,10.811702666052483,17.84037219831074,14.129840401312865,20.301670818306455,17.1284203632167,12.964138607496917,12.683718963977794"
1105,51,275.56,1,218,quarterly,0,"30.991290989767794,23.093759991595302,29.538154610949228,20.378849456355056,18.526649501067517,31.52246284426342,26.682119965743404,23.81803586005125,24.87479001623703,24.89443604916433,38.76684953601114,29.01853898382674"
1106,15,268.42,3,230,monthly,0,"25.56565683747167,24.63667885327431,32.25969584624866,24.861386986152546,25.359526355749935,34.4202008937842,29.57097194956381,35.76854230362363,33.601499971693556,22.07964730737295,32.156875902615894,35.03089980046061"
1107,13,269.09,4,344,quarterly,0,"33.35351598550235,27.975248390896255,25.32623170488327,29.87729142386504,28.415430957330507,29.23958611404869,27.971721469639164,29.3034156341444,19.263958329710697,26.26188096768074,28.166269075671398,24.568073978265982"
1108,49,102.36,1,238,monthly,1,"13.109136083535887,5.985590136549249,6.961248895624583,8.97270394881559,9.706037088342436,6.329243757452873,8.54742576366736,8.298992196827765,6.439531845196214,8.060690707144285,6.917095306623227,6.2669258310385665"
1109,16,253.92,4,165,monthly,1,"19.608717271689233,18.81756717145287,22.872544020685137,22.118103682847327,13.459243520546464,17.425041961405167,10.853886602795559,14.231407721594392,10.324922253680487,12.200460125700365,22.75177550922247,20.45034766276877"
1110,1,375.77,4,228,quarterly,0,"47.39495406862777,35.92761088805249,43.317685931022126,16.60198681259638,43.69623215286069,33.81332813687581,57.96234838588015,46.22433648089646,22.751464350307586,32.23125866767523,38.03224267520141,37.25801248690659"
1111,52,302.1,6,205,monthly,1,"27.601715717789546,27.670010064902595,25.28256336959952,19.668111018094493,18.155667638122754,20.972614932657056,21.26760066362843,20.99784523537255,23.50009140688558,22.672686636572568,22.496068807678927,19.17319352324584"
1112,52,145.78,5,118,annual,0,"7.524639996280873,18.27265480688782,16.58929039691804,19.354915679132766,11.313377286664185,17.965468530987355,16.512176381680405,12.80646977684893,14.180019816541567,13.976172377442293,13.513491277718853,10.645557575237778"
1113,8,223.77,3,91,monthly,1,"12.54927211425182,20.79172820447602,19.24732254531458,13.089960035775299,12.54057541196108,18.06776455937451,17.021746103864714,14.554860676442644,14.265149453310457,14.931446629407613,18.489735603092733,20.58489116541661"
1114,36,66.51,4,117,monthly,0,"6.733514052183302,7.513257548838908,6.882685979835945,6.127067394250269,6.70570618527225,6.550545170163065,7.659963457227037,8.320370289979607,6.104476873654596,6.958941268086409,5.7629505464158495,7.205266378388149"
1115,43,180.53,5,41,quarterly,0,"20.28221210983735,22.299778692207646,21.213655233005863,18.694755431338393,15.838658329392063,18.68709960241212,18.89473449868189,21.560693761059156,9.925401379458545,12.890179354093904,18.906004412481604,19.254160800446396"
1116,31,322.33,1,280,quarterly,0,"33.01859865169642,37.654339299398956,21.297557181857115,39.153189506013135,41.68425881814511,25.687490786894752,36.20931164777851,20.155281404799332,27.161402112720236,28.87913672139545,22.726202029142907,30.699237387987473"
1117,10,181.61,4,178,monthly,0,"19.212213832322853,12.991067949496488,18.63576140145895,20.126068829335647,21.73936921049338,13.081798674404093,22.941717773654467,24.318734281436278,19.650619195192416,14.390502303280002,16.969126307636465,17.98799523809384"
1118,37,155.66,7,138,monthly,0,"17.29505338936663,19.692306666430298,18.052094993290535,16.130623917211754,10.87905125367434,14.750096961346049,14.52322162558904,12.03872721165007,10.939476647608508,17.100241877820487,16.57654543171743,11.931874637554696"
1119,56,163.84,2,113,quarterly,0,"20.79200069206798,17.321489970467795,17.87310330461977,15.368653762003651,14.286541885620974,18.25301538270518,14.943026226206474,21.923172502022844,17.723101229353933,17.843295919443058,12.912337176082936,8.786553863889448"
1120,48,301.5,7,151,monthly,0,"35.2554748175301,33.09298526523984,35.5527742260313,41.67019396370158,26.62141585783108,40.516114916262374,41.471348249198286,25.516146347352965,26.10019979362191,30.43499882319585,28.946180804617146,40.4559311064115"
1121,42,315.49,3,27,annual,0,"34.52437007074008,29.631097788418124,43.6424934705757,39.87551788600822,33.02819094540079,30.181061381186367,30.59049624022864,33.68695396194789,31.328184466263725,38.73947988522832,34.57192559320929,25.531328383802002"
1122,28,58.3,2,190,monthly,1,"4.580562221467036,3.638418372695825,3.4193843063929945,4.585248972411988,4.190189109446084,4.026031293351397,4.160147301196041,3.3895496163940284,5.525553289061382,4.221787844655316,4.210414241270637,4.009887415275828"
1123,59,380.63,2,57,monthly,0,"41.89897208628332,38.711828584199246,44.288023196955514,36.28348919391006,41.66568444821971,46.45389133883988,33.10608286723984,39.907382708420485,23.691622754003475,43.41117282694898,52.94342793297595,28.589802626815505"
1124,13,223.14,7,96,monthly,1,"15.349046653096217,15.750057555335951,11.929083605981576,15.413625996502759,20.519938513753836,14.310513391936384,11.754722913027647,15.146856983925849,13.387444203434642,11.438930102801878,16.054635909713753,13.400973437963467"
1125,40,186.95,2,248,monthly,1,"11.042999924725146,15.77496376933305,16.80435117296856,7.845656219032651,16.454001336407817,11.536127178918335,9.353115435914766,15.8586991463277,11.763516631574578,19.93199574461584,11.324340019663165,12.363106554656447"
1126,38,81.43,5,48,monthly,0,"10.980353787859686,6.680352711372098,3.5297912700299205,7.3895055879463865,6.7817545507078005,5.710848137567257,10.261760359783302,5.966855628645179,9.09258706892474,11.423897362694554,6.270568014655188,7.7672901361749425"
1127,42,262.68,5,125,quarterly,0,"29.36846343174034,34.014829449514195,30.087458722600914,25.145790840623473,25.18600893769601,31.709117529164537,22.23750372361296,21.513700394237915,27.425277043415363,18.41834921739001,28.099457092542384,28.735024905458133"
1128,24,296.55,4,342,quarterly,0,"27.401923572378813,30.342234750904797,30.690117719387484,27.565538475561752,30.028391289717668,27.42918273756179,27.402873030550307,36.04077476888605,30.695443651769253,31.713517569714014,21.0117701433851,32.16659983986686"
1129,36,143.88,6,136,quarterly,0,"17.64621375827791,11.532739073561157,13.186943249207781,11.728309627148684,14.90446565495769,17.257601484729875,20.234511935302866,10.28027372705914,16.85783302295468,14.365758314958242,13.331410158190241,11.696502073322272"
1130,8,80.17,6,215,monthly,0,"10.324589642080529,8.283690244980644,8.119913057427677,5.147476833724614,9.072007224096396,8.169547603538684,8.296363665751633,7.867885286913455,9.019585653355179,9.340713233807211,8.793226487786342,10.1289516958705"
1131,30,93.53,2,122,monthly,0,"11.626798909888983,9.002955383554307,8.354699509899627,10.792631101330427,13.397803647229631,8.596720838919458,8.89429515245854,7.9718410418436605,10.591248174577121,11.13996854012136,9.266120839261927,8.532875817314116"
1132,18,117.02,3,251,monthly,1,"6.002443105797903,10.855617575462643,9.61310153548707,10.534821677677519,8.834149645757952,4.761517353424627,10.707111310069335,6.776889432030301,6.910220346067363,8.447823731890079,10.449721451199336,9.91735417734352"
